subject,predicate,object
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-4934_19761024-0034,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19761024-0034
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-1534_19750512-0043,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19750512-0043
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-5174_19790708-0041,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19790708-0041
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-4347_19620831-0024,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19620831-0024
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10032.1045.2020-2021.3.0.compulsory,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/academicYear,2020-2021
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-747_19790426-0049,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AllocatedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-747
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-3202_19781217-0053,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19781217-0053
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-649_19750705-0033,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19750705-0033
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19950321-0080,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/RegisteredBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Registrations/I-2903_19950321-0080
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10013.1240.2019-2020.1.0.compulsory,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/courseType,compulsory
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-4841,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/assistantHours,280
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-2350,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/InstantiatedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Courses/1255
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-2024_19920320-0121,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19920320-0121
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-3036_19640220-0029,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-874_19901026-0111,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/TrackedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-874
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10014.1012.2019-2020.1.0.elective,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/studyYear,1.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-3876,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/InstantiatedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Courses/1061
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-2816_19750705-0033,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-3181_19620831-0024,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-3477_19610918-0027,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-4264_19780317-0052,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-2706,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ExaminedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19560705-0025
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-1294,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/InstantiatedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Courses/1095
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10042.1084.2019-2020.2.0.elective,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/courseType,elective
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10071.1168.2014-2015.3.0.elective,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/academicYear,2014-2015
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-3465_19750122-0056,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10041.1202.2014-2015.1.0.compulsory-elective,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-3729_19690513-0015,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/hours,240.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Courses/1001,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/OwnedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Programmes/10032
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-3744,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ExaminedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19600529-0021
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-1371_19750705-0033,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AllocatedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-1371
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-4965_19750705-0033,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19750705-0033
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19970805-0109,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/RegisteredBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Registrations/I-2887_19970805-0109
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Registrations/I-2576_19960523-0164,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Registrations
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-2490_19750906-0032,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/hours,140.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-3118_19910206-0081,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19910206-0081
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-4172_19761024-0034,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/hours,104.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-4319_19921208-0097,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/hours,100.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-3231_19750220-0037,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AllocatedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-3231
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-5001_19640414-0013,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AllocatedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-5001
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Registrations/I-3000_19920316-0107,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/status,registered
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-3401_19790618-0048,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-4769_19560612-0010,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AllocatedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-4769
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-5096_19610623-0005,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19610623-0005
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-5321_19790426-0049,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19790426-0049
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-4429_19580218-0007,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Courses/1204,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/IncludedIn,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10001.1204.2013-2014.1.0.compulsory
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-3805_19771013-0040,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10021.1004.2023-2024.2.0.elective,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-3654,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/instanceID,I-3654
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-1774_19781217-0053,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19781217-0053
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-1153_19751018-0039,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/hours,120.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10061.1004.2016-2017.2.0.compulsory,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/DefinedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Programmes/10061
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-1166,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/assistantHours,420
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-4373_19930326-0132,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/hours,88.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10053.1094.2021-2022.2.0.compulsory,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/studyYear,2.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-4477_19900201-0074,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-3214,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/InstantiatedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Courses/1044
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10051.1116.2023-2024.3.0.compulsory-elective,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/courseType,compulsory-elective
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-336_19790702-0038,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/TrackedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-336
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-152_19780317-0052,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/hours,120.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-2970,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/assistantHours,360
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-3464_19750122-0056,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/hours,140.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-5359,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/studyPeriod,2.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-2491_19600814-0002,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10072.1070.2018-2019.3.0.compulsory-elective,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/DefinedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Programmes/10072
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10012.1194.2015-2016.3.0.compulsory-elective,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/DefinedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Programmes/10012
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-5428_19620831-0024,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19620831-0024
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-1467,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CoursePlanning
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-237_19750512-0043,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19750512-0043
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10012.1096.2021-2022.3.0.elective,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/studyYear,3.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10071.1073.2018-2019.1.0.compulsory-elective,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/DefinedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Programmes/10071
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10034.1159.2018-2019.1.0.compulsory-elective,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/DefinedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Programmes/10034
